date,rstar_q05,rstar_med,rstar_q95,nairu_q05,nairu_med,nairu_q95,taustar_q05,taustar_med,taustar_q95,gap_q05,gap_med,gap_q95,trend_inflation_q05,trend_inflation_med,trend_inflation_q95
01/07/1974,-3.2017482445853,1.03996621938446,4.34515636751403,3.86265496457082,6.0635226319434,7.92067866777919,1182.38557467679,1185.50465257644,1188.27985793172,-3.69195160753951,-0.924086900699573,1.94822001961161,6.38901777155777,8.74463191111247,10.7718300951155
01/10/1974,-3.243683507569,0.984862648923033,4.38728051533472,3.87863497813424,6.04516766128718,7.93849130822816,1182.36742316728,1185.82732836197,1189.01192420982,-4.88537996962579,-1.66231298906272,1.87401408892361,6.48602621158964,8.73641054125422,10.665976251658
01/01/1975,-3.19664033067846,0.984384493781304,4.37405702336759,3.972111053387,6.06023265821154,7.90980250498361,1181.69623041499,1185.31344104727,1188.48888124093,-5.71248561472521,-2.55827897021913,0.973667359960012,6.51211981447578,8.72990880063891,10.7681178682718
01/04/1975,-3.03521975808299,1.0127819581646,4.3444600593898,3.92849617964181,6.1134202872102,7.91867992380766,1182.34938300163,1185.65044051274,1188.6680456979,-5.63389724670342,-2.62949633598398,0.665120066068882,6.54855670306181,8.716569622546,10.7307999493318
01/07/1975,-2.96096891877138,0.956488197827901,4.40546481836361,3.87205886434426,6.13497194915546,7.93525515871606,1183.23469218164,1186.43792747571,1189.33483182639,-5.09193696750392,-2.22320452823639,0.897846626234012,6.60711509011182,8.71754180696986,10.739419921419
01/10/1975,-3.01135432046597,0.918714718322752,4.44670710734211,3.83943462005042,6.11977848562681,7.95788680903937,1184.13037749822,1187.0517463359,1189.90877043517,-4.88718351099816,-1.98331526895213,1.10376504794277,6.60449526113345,8.69173747004256,10.6663665270974
01/01/1976,-2.89523014370365,0.913338261611746,4.56746799018161,3.9721226258645,6.12132911667733,7.98724118799016,1184.03348748292,1186.98041271007,1189.81274560537,-4.88825670415888,-2.00200612116329,0.897999833482308,6.69637678445189,8.70054727127262,10.6316256266324
01/04/1976,-2.90629070122131,1.01118621039469,4.54649151818361,4.06194931020304,6.14135538242523,7.9368886347425,1185.06388059005,1187.93029143784,1190.85581726578,-4.29192172716241,-1.42810385208627,1.32550980985658,6.72345061674284,8.72090800396853,10.6340620419495
01/07/1976,-2.76306913878061,1.00559545403925,4.55815836875338,3.99451361527111,6.05950832296744,7.81481124903895,1186.22182792839,1188.84958241691,1191.54924156723,-3.67479294803264,-0.960355415523198,1.76544477095816,6.73455768467869,8.73494983414951,10.5583225875933
01/10/1976,-2.72221681465176,0.978557605670545,4.65087008044922,4.17294231219652,6.05625160444388,7.83140274988109,1186.69069715404,1189.34401232776,1191.9599930228,-3.35489937863843,-0.669560555234223,1.9555080890173,6.76116974671354,8.76274801485198,10.5804277388118
01/01/1977,-2.66451825980238,0.946751458040225,4.4380461126545,4.12372817814293,6.07015129367343,7.87726155841374,1187.05770618852,1189.62383908873,1192.0968621719,-3.24329026542042,-0.673368583559393,1.80651480478424,6.67366730559906,8.74076964128654,10.5608331524639
01/04/1977,-2.61035350093766,0.972012761811155,4.39258222389785,4.29042940612336,6.14014265087764,7.85961033410534,1187.73978743966,1190.06620108683,1192.39343158461,-3.07688080014491,-0.801153051873056,1.64228474820743,6.73189096068561,8.71425901308052,10.5111214224135
01/07/1977,-2.63282460176546,1.05193986418203,4.37559474332372,4.33242350746663,6.11244883205272,7.8858274161181,1188.04993872635,1190.4912212822,1192.74700350079,-3.2456269680136,-1.01957204164868,1.33980030583874,6.83146372263547,8.74410880740535,10.4469448125891
01/10/1977,-2.60631501476535,1.09436496200529,4.39345897602935,4.32099294565985,6.13850574228509,7.88081557499063,1188.29947620969,1190.59693841597,1192.87487023061,-3.24315025740397,-1.16384540162588,1.07913652544154,6.86822319853824,8.68015818991392,10.4391165209441
01/01/1978,-2.48060385067176,1.08754735664515,4.53030209566257,4.30103419420784,6.13532358557845,7.95844493643136,1189.04707262017,1191.09457177664,1193.28740703173,-3.13455587629191,-0.895538439919115,1.1499281781493,6.94604310511723,8.73408223930848,10.4171803759724
01/04/1978,-2.26173369695731,1.06441549839824,4.54479070246894,4.17677667588448,6.03598606290387,7.80344300793539,1190.27569411288,1192.18738116197,1194.36364190784,-2.58203500486931,-0.37410753142565,1.50905150505787,6.95188278242099,8.71800214924288,10.4290621344722
01/07/1978,-2.28952083314358,1.1815370963801,4.49586723296946,4.24945105383569,6.09477717876332,7.7685888191815,1191.2748029077,1193.13247923144,1195.20292988426,-2.35849157104292,-0.25883731535376,1.65474741551744,7.01625942868347,8.67866704362288,10.4024259956425
01/10/1978,-2.25577423254891,1.27217587605538,4.50339010111045,4.35449752412683,6.14575071040135,7.80150722391932,1192.33926645397,1194.10142566036,1196.32699685868,-2.18416653278817,-0.0466120633256509,1.74457796071585,6.96626703766231,8.70068690022366,10.3634097639178
01/01/1979,-2.31630627246182,1.1663569420543,4.55556574910339,4.42309371926466,6.19214281168934,7.8606570642908,1193.04978120661,1194.81435665314,1196.99891376216,-2.03223315774249,0.048809839129801,1.85384463869568,6.98203014985158,8.70017161149698,10.3494070151561
01/04/1979,-2.2819076309215,1.20844913493222,4.49162834241378,4.57608547866544,6.28330327305251,7.86309939407583,1193.91409988173,1195.7282333335,1197.74790921367,-1.69598357043585,0.306982766609944,1.91283070340861,7.06490770958196,8.74806597165486,10.3259565769775
01/07/1979,-2.23376047912519,1.17966794073174,4.35705197079555,4.57998118207449,6.28910113833703,7.85490610948932,1194.59104263277,1196.32987585572,1198.49836684184,-1.73810022153824,0.356219453453892,2.1203850448116,7.0852187428881,8.71817458759573,10.2706549294836
01/10/1979,-2.05958679937019,1.25608710311951,4.3992313388008,4.60479074613875,6.32508052061982,7.86981863326798,1195.55881207863,1197.32325783107,1199.64759090426,-1.60892766135444,0.463993872879764,2.067427454592,7.17542510942195,8.68288322451802,10.3032558853285
01/01/1980,-2.16132745188262,1.2300745102409,4.40878944343334,4.52250783788106,6.29116867280132,7.84932500847966,1195.86080436698,1197.55709070603,1199.7344490895,-1.92755149296257,0.32222649034704,2.01382984180384,7.17884596604212,8.72918242906938,10.1680265010622
01/04/1980,-2.05307283725106,1.21439232136249,4.375912135608,4.63079248673535,6.37955727176686,7.95821846443276,1196.27513472686,1198.04691445469,1200.2579185539,-1.98673175047714,0.0209246021201033,1.92145759768463,7.24924452020526,8.71767645837559,10.1262023034601
01/07/1980,-2.16901800991812,1.27275334155001,4.38507588605907,4.57572181388813,6.37529513637419,7.95434979040443,1197.51382132395,1199.27459062906,1201.56421497681,-1.81018734504705,0.405580093989882,2.22685501683667,7.211788811935,8.62983671515427,10.0860119704095
01/10/1980,-2.18215276270962,1.31896214220134,4.40089149089575,4.62758459148617,6.34268800142432,7.92665057286331,1198.67496572717,1200.51430039879,1202.50425261344,-1.1917438998746,0.852659893304586,2.63282619564905,7.35672181923946,8.68132262075567,10.0588080976362
01/01/1981,-2.19264824209478,1.33719025231627,4.2809104662,4.64047950653976,6.27868101368637,7.82584869388417,1199.23508452435,1201.083346123,1203.32243995691,-1.2702314508165,0.891668978368637,2.69245165357185,7.40650856935505,8.67466746277717,10.0104755603842
01/04/1981,-2.13325442655618,1.29823715984155,4.39347397694943,4.50935508955594,6.1843441188268,7.75451301081508,1199.98508556891,1201.76061911876,1203.95619803848,-1.26889094533968,0.780644443585686,2.60141988100969,7.44849291815522,8.62342063160216,9.95806356422531
01/07/1981,-2.07722653267722,1.30906880229155,4.36246793522738,4.69500481957364,6.29689318825333,7.84487138427688,1201.45577705177,1203.16469571469,1205.27343011827,-1.50054406777459,0.37979342157247,2.0821107288071,7.5116937343083,8.66568485988725,9.82976526682379
01/10/1981,-1.9991879422597,1.33674204285058,4.42632940395703,4.7758691221003,6.35372424211128,7.8520036670839,1202.53138908404,1204.29692153773,1206.29530002425,-1.75019053413099,0.252041500056725,1.89328320801081,7.49981528080897,8.66832896813828,9.82925689971421
01/01/1982,-2.02087730740591,1.30959431014578,4.45725570534503,4.86468865851211,6.40638673638923,7.88888842567966,1203.81434999747,1205.49225367329,1207.52850160439,-2.16041397416643,-0.202425542869677,1.41909046577654,7.62607268702256,8.64799599925295,9.69383576638985
01/04/1982,-2.12421607026773,1.40184698923998,4.50172387604006,4.87574408957338,6.44852475864007,7.84522878455055,1204.57693807428,1206.22761429698,1208.48666270909,-3.07351910663333,-0.945332466592625,0.713247343720177,7.67801500627129,8.65297624697227,9.61265104114974
01/07/1982,-2.12422189504112,1.36137562760684,4.28118915754704,4.86137355099632,6.38852171069759,7.83078493604466,1204.69378589374,1206.41974077845,1208.83884259025,-4.8294979628561,-2.44507815064077,-0.747379605708895,7.63779551652962,8.63436658800718,9.59776932665243
01/10/1982,-2.16389878950754,1.25633885957792,4.27377354870464,5.21162250845105,6.77881685099225,8.16414868866742,1204.46533625694,1206.24328949569,1208.6825289964,-6.79373043756534,-4.53322683767659,-2.79340278942121,7.72317141624885,8.57430381743312,9.48922921278872
01/01/1983,-2.11846986183491,1.23971683974289,4.14096741511276,5.19925858251664,6.74954059494062,8.09559499498615,1204.00316694527,1205.94321841731,1208.69588269406,-7.92992964856322,-5.35415574558854,-3.55210250854707,7.6669313751025,8.55417975340467,9.46530399581021
01/04/1983,-1.97613801918792,1.27133519868756,4.38049176860019,5.24587690620738,6.76511691702263,8.11393426351921,1204.77603812495,1206.74781513778,1209.30706987556,-7.64270388593595,-5.11833014257981,-3.18286835159986,7.64270953574653,8.51864858828992,9.35452989094639
01/07/1983,-1.8663753057348,1.40219311997802,4.27409755181232,5.27263307116863,6.79376315180013,8.0937679214707,1205.64184350901,1207.4496910562,1210.15698895414,-6.93663491482593,-4.29761555237108,-2.46550436318279,7.6468042266281,8.45250754676434,9.30116318340307
01/10/1983,-1.84424978619444,1.39255705671231,4.37173516920496,5.01272366653047,6.52743261359478,7.79499946128667,1206.69654154342,1208.41660537563,1211.00379522322,-5.69090482990402,-3.14172705377348,-1.51939332996471,7.73881900113913,8.46317173350123,9.23991706388526
01/01/1984,-1.76585367983751,1.5280560602629,4.42437422323187,4.96865142392395,6.48136315445806,7.76107278162906,1207.85261252707,1209.43928726101,1211.86490943878,-5.06763366863324,-2.69283003163587,-1.08875347515897,7.73055314727038,8.41033973281378,9.15012099123846
01/04/1984,-1.61752870448599,1.56950411331112,4.47849220362516,4.96160087427141,6.51442869077459,7.72383531124594,1209.11742364127,1210.67532168992,1213.01158609653,-4.63367993262875,-2.35997980500279,-0.751024228885552,7.74455779337821,8.40607870401544,9.02672747615793
01/07/1984,-1.5350836425606,1.65809953328059,4.52233001237972,5.04006690656982,6.48860418171977,7.69478527603686,1210.46558997741,1211.948448929,1214.22902822942,-4.21201285411376,-1.98098319795335,-0.52543349976158,7.85455952230605,8.39248951061384,9.00438185333639
01/10/1984,-1.47425429186499,1.66410951406197,4.42525478816877,5.0328669457328,6.47582612220061,7.69626040512455,1211.11451782571,1212.60286242831,1214.90095636419,-4.21268293178481,-1.90906112689449,-0.455138926285821,7.97174485603271,8.4270031822499,8.9607375902349
01/01/1985,-1.3558240436528,1.60591217914677,4.50954982915909,5.08633021240935,6.54551936230967,7.7587535184197,1212.24474201602,1213.7871045776,1215.96682888807,-3.8824320490856,-1.64954066019709,-0.142422937767557,8.12323264569404,8.4889965410033,8.8203625171558
01/04/1985,-1.27755927425847,1.65817049694841,4.55769888473281,5.24646640613816,6.64656453388459,7.88338213650686,1213.19142561919,1214.76277110843,1216.85540194133,-3.44274508606726,-1.26436702282358,0.214836528283835,8.15123708027161,8.44147728346972,8.77108515122299
01/07/1985,-1.43300497691002,1.64037064309193,4.52481818133411,5.28914049262326,6.64230229216551,7.85649128607383,1214.44539490309,1215.90347495356,1218.07554937528,-2.98432956372161,-0.781864386539234,0.637590251181369,8.06115574116597,8.35188596396912,8.6586407081885
01/10/1985,-1.54219276569882,1.55781443219595,4.48503481059391,5.20906220555467,6.6330162022441,7.80033564966326,1215.27101611648,1216.7122588402,1218.73654957129,-2.82898746991525,-0.754253763120279,0.698138979099951,7.70072767320768,8.02133008657405,8.27895175023907
01/01/1986,-1.6192858544063,1.52277640402859,4.40242972910044,5.30460263187957,6.69330945593002,7.86687687581944,1215.62211388485,1217.18677804041,1219.11221015443,-3.12659730924182,-1.16915152069537,0.276142820837501,7.60784655089581,7.90967099043708,8.21354742742936
01/04/1986,-1.59104928905123,1.51952398534301,4.33949723101731,5.17375555113905,6.59956062297489,7.7495921208846,1216.21960011324,1217.66857905945,1219.68169078496,-3.73050522440776,-1.73352347198762,-0.261890801572064,7.68878748090871,7.97702720650156,8.27894475170018
01/07/1986,-1.45545488052514,1.60849439884735,4.42022876995484,5.29562552904016,6.7124766734545,7.90536771830731,1217.05822300636,1218.56147266436,1220.5197109098,-4.00723187153342,-2.0560575128544,-0.623277006832207,7.61341171133155,7.89599136136388,8.15891787257393
01/10/1986,-1.4495281878751,1.68141175816521,4.58750634476017,5.25788853307892,6.69071358969671,7.83417862416213,1217.7454644325,1219.26725108933,1221.16875312951,-4.29828926560621,-2.24543304252929,-0.841863914123928,7.56460056363192,7.82328130623622,8.08973963079038
01/01/1987,-1.37507901646901,1.77265700858132,4.67492286240042,5.22089046662137,6.63332560629459,7.71981636462991,1219.01977448184,1220.50510703828,1222.30746820738,-4.09779459542517,-2.10291333453924,-0.65324233431284,7.45503311863952,7.71568426418992,7.9981397395735
01/04/1987,-1.25349108096056,1.90265054073903,4.67589990047313,5.11360075753104,6.5667502343766,7.67510254471302,1220.35476752467,1221.7871449468,1223.67385336206,-3.74059220266961,-1.80188392268403,-0.454961712753795,7.39706525666083,7.68963725179165,7.97340558895359
01/07/1987,-1.2329469946741,1.94249910641317,4.78382833053132,5.07624779016534,6.49041364193933,7.6242414782344,1221.89828827953,1223.27700165827,1225.16466627575,-3.20945317126514,-1.35152827053058,0.0636589077143176,7.40618359225586,7.68236659162453,7.96309833039387
01/10/1987,-1.15522941349924,1.96120740234896,4.71023008165332,5.26010116178437,6.59809017947861,7.69909697958844,1223.511012766,1224.84169625637,1226.72222275825,-2.52975468759906,-0.802845638068312,0.525440703073042,7.36924062840233,7.6332247418851,7.89935375267458
01/01/1988,-1.22300579487086,2.03060237321235,4.6115321038004,5.1584727641211,6.54440944766661,7.63222953612839,1224.65018263293,1225.95816687607,1227.75658814286,-2.31494977400208,-0.486764377616357,0.733427199188968,7.34548113907816,7.6223712795818,7.9062848489534
01/04/1988,-1.33956891226027,1.98853550281026,4.66093406614967,5.34567416337969,6.68552278849753,7.81124832769007,1225.46557584592,1226.72635316647,1228.48236973818,-2.14264676603493,-0.376639203484914,0.964199065008688,7.46312004513583,7.73578417599381,8.0246514234374
01/07/1988,-1.1914740442039,1.90135879945775,4.58827933881678,5.15044295918843,6.45495077334025,7.51242980404938,1226.20624159967,1227.57020739887,1229.34873699996,-1.57320928783939,0.120019493116095,1.41128427486632,7.58888153945318,7.87226009653192,8.16954504974671
01/10/1988,-1.20553789344814,1.90358509836806,4.74931525868521,5.22433340356954,6.53074309395771,7.59307761629816,1227.40647661245,1228.72559441707,1230.45415185648,-1.18535964734658,0.452778480964386,1.80835874045331,7.78143005407799,8.05120825770607,8.36940156276015
01/01/1989,-1.27745080486569,1.89235839955789,4.8574933442058,5.272132896181,6.5502529390751,7.59872409230679,1228.26831971243,1229.61293832216,1231.25594362698,-1.0282266902102,0.510951793846481,1.85518680713059,7.75312311993311,8.06365235677017,8.3682165429728
01/04/1989,-1.43631171888909,1.88713592320913,4.91828878453681,5.18838502639395,6.39551604223068,7.5056455004341,1229.54032294478,1230.89112484262,1232.52852218733,-0.781922864787832,0.683031355498929,2.00857309063496,7.60532504573547,7.90369095239138,8.18971611090238
01/07/1989,-1.499714900139,1.92493630933028,4.92439554402604,5.12299040992865,6.37031682642633,7.43177387457022,1230.61857474745,1231.91037484356,1233.52963613116,-0.878300616591514,0.666125979393876,1.97546720779191,7.3548822269341,7.62770021945274,7.91367800449104
01/10/1989,-1.42079255950785,1.96558757388055,4.98070024426374,4.99695433845326,6.28170380455165,7.35834867739661,1231.56377506469,1232.84667387115,1234.44160022418,-1.31097930193399,0.296465087196946,1.6124474430693,7.07084528161739,7.3524697478998,7.60692788545459
01/01/1990,-1.48478300113399,1.95206435186919,4.91544192623671,5.1595251580459,6.39126495885011,7.46677281762666,1232.8441106917,1234.1200624491,1235.79862301696,-1.72791409805499,-0.155317364796333,1.12529620711908,6.7924114731554,7.09683000946923,7.36631885213266
01/04/1990,-1.62238435551033,1.92962773200357,4.76384308977769,5.16568390205714,6.36043579613591,7.45796634983209,1233.88545376699,1235.17119841045,1236.78744990594,-2.56250911886447,-0.909734553645612,0.336763244689992,6.4530794978226,6.7386027123063,7.01639261489333
01/07/1990,-1.69735048758451,1.89721026006873,4.8217009410658,5.3611720730628,6.53192649390791,7.57735665844608,1234.69598540828,1236.03378171096,1237.69358676827,-3.56509213104614,-1.91792112394741,-0.671958441409119,5.94995408766206,6.22246466223412,6.48741427075498
01/10/1990,-1.61625359237759,1.81629976942408,4.65152587983839,5.43828544443711,6.56296613936343,7.61859941807413,1235.28083006726,1236.63696861701,1238.43011789136,-4.67520150399216,-2.80348497901953,-1.53827449028859,5.32935653363898,5.63239914235204,5.91914080429608
01/01/1991,-1.86532148670847,1.78167567317695,4.45488401764997,5.63068903166538,6.75863891769044,7.69835898752526,1235.58207662948,1236.87836077541,1238.95779754295,-5.7915510850795,-3.66240694655771,-2.34561958349168,4.97493501743156,5.25937642668724,5.52406105702366
01/04/1991,-1.89364269776997,1.71115397359236,4.40997826834867,5.77858202985276,6.97546230719141,7.95003269137314,1235.86848624448,1237.26450558762,1239.67704460711,-6.52900503690905,-4.1802201905592,-2.85564493506091,4.84490926165982,5.09833578971793,5.37916176160598
01/07/1991,-1.76265128045263,1.66226442460662,4.47755447887404,5.677942967349,6.85168500041251,7.83360576784663,1235.98343237414,1237.50415518605,1239.96415608358,-6.95274922241307,-4.4052672646295,-2.96955883319888,4.57694060204602,4.91677621754409,5.20920581683937
01/10/1991,-1.70555712513097,1.67442239406242,4.42516750478761,5.68575779431349,6.85820436788567,7.86333069460196,1236.2958717339,1237.87244364966,1240.38039897039,-7.17519367814409,-4.66333730354851,-3.10590397486698,4.49271418622029,4.79479843830981,5.07108042439767
01/01/1992,-1.53215625353828,1.72018064111921,4.52751079119034,5.5725259855191,6.81181295174254,7.75925040918278,1237.02691502988,1238.66808876419,1241.30136664994,-7.3935429238827,-4.79810477776711,-3.21911186052881,4.18304816464776,4.4539090524831,4.73407600038594
01/04/1992,-1.60505697245628,1.76859768553047,4.71978521760708,5.59857425342664,6.78454526704568,7.76911602007908,1237.58230873901,1239.27216862571,1241.97693016768,-7.77019388263609,-5.0197872785874,-3.3285238394216,3.91491042483747,4.17814006632376,4.43944369055638
01/07/1992,-1.39860699578558,1.79533014932986,4.76031496332208,5.59978391090163,6.75213045030491,7.75012340317562,1238.31146011398,1240.02718770602,1242.58742324714,-7.65819613588349,-5.13865156338954,-3.38817574419934,3.60641783957401,3.91412805394013,4.2106930349398
01/10/1992,-1.35979059959215,1.86597395125978,4.84287019204499,5.69838834391436,6.90381614107076,7.89058824382833,1239.37211383235,1241.11887546636,1243.70707380883,-7.35552068212994,-4.77241057146044,-3.03793907412585,3.49988642318325,3.80226495490083,4.09965832955957
01/01/1993,-1.21951867566961,1.92843383718158,5.00068110424513,5.64970819612372,6.86396611592149,7.83369365740621,1240.28961481365,1242.0333138482,1244.65268380507,-6.89361501394289,-4.32573272926403,-2.61199284789551,3.35707090966715,3.63284967970433,3.90046921165778
01/04/1993,-1.38374404376674,2.00906589039794,5.07555756247556,5.62724409260482,6.8990036297474,7.86192627402088,1241.00979134348,1242.6562621925,1245.27597169448,-6.78591956922438,-4.17384855871332,-2.47016627309754,3.28977678816399,3.56672165707826,3.86677641067592
01/07/1993,-1.29874143827932,2.10973285138149,5.01142130295295,5.69634449259091,6.93282403520244,7.92398440292115,1241.52597953507,1243.19523558795,1245.78969324496,-6.64707767539704,-4.11914571567243,-2.42599026476138,3.23221656298569,3.51196045402602,3.79829155934603
